ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,89.854999542236328,,,,,,
,,,,,,,,,AP Human Geography,81.56500244140625,,,,,,
,,,,,,,,,AP Human Geography,87.619998931884766,,,,,,
,,,,,,,,,AP Human Geography,87.514999389648438,,,,,,
,,,,,,,,,AP Human Geography,102.76499938964844,,,,,,
,,,,,,,,,AP Human Geography,98.045001983642578,,,,,,
,,,,,,,,,AP Human Geography,85.875,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,70.640003204345703,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,64.174999237060547,,,,,,
,,,,,,,,,AP Human Geography,87.760002136230469,,,,,,
,,,,,,,,,AP Human Geography,94.870002746582031,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,78.325000762939453,,,,,,
,,,,,,,,,AP Human Geography,93.989997863769531,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,53.104999542236328,,,,,,
,,,,,,,,,AP Human Geography,104.12999725341797,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,80.444999694824219,,,,,,
,,,,,,,,,AP Human Geography,53.560001373291016,,,,,,
,,,,,,,,,AP Human Geography,90.629997253417969,,,,,,
,,,,,,,,,AP Human Geography,71.290000915527344,,,,,,
,,,,,,,,,AP Human Geography,96.755001068115234,,,,,,
,,,,,,,,,AP Human Geography,79.790000915527344,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,74.574996948242188,,,,,,
,,,,,,,,,AP Human Geography,95.305000305175781,,,,,,
,,,,,,,,,AP Human Geography,64.565000534057617,,,,,,
,,,,,,,,,AP Human Geography,90.455001831054688,,,,,,
,,,,,,,,,AP Human Geography,74.959999084472656,,,,,,
,,,,,,,,,AP Human Geography,66.880001068115234,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,74.415000915527344,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,58.835000991821289,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,87.095001220703125,,,,,,
,,,,,,,,,AP Human Geography,81.264999389648438,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,68.994998931884766,,,,,,
,,,,,,,,,AP Human Geography,57.5,,,,,,
,,,,,,,,,AP Human Geography,85.884998321533203,,,,,,
,,,,,,,,,AP Human Geography,62.5,,,,,,
,,,,,,,,,World Affairs,78.954998016357422,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,90.715000152587891,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,59.799999237060547,,,,,,
,,,,,,,,,AP Human Geography,91.970001220703125,,,,,,
,,,,,,,,,World Affairs,86.589996337890625,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,85.104999542236328,,,,,,
,,,,,,,,,AP Human Geography,76.069999694824219,,,,,,
,,,,,,,,,World Affairs,94.215000152587891,,,,,,
,,,,,,,,,AP Human Geography,52.439998626708984,,,,,,
,,,,,,,,,AP Human Geography,98.170001983642578,,,,,,
,,,,,,,,,AP Human Geography,94.235000610351563,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,91.034999847412109,,,,,,
,,,,,,,,,AP Human Geography,68.120002746582031,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,91.185001373291016,,,,,,
,,,,,,,,,AP Human Geography,91.349998474121094,,,,,,
,,,,,,,,,AP Human Geography,92.264999389648438,,,,,,
,,,,,,,,,AP Human Geography,96.270000457763672,,,,,,
,,,,,,,,,AP Human Geography,90.069999694824219,,,,,,
,,,,,,,,,AP Human Geography,81.295001983642578,,,,,,
,,,,,,,,,AP Human Geography,81.599998474121094,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,World Affairs,80.719997406005859,,,,,,
,,,,,,,,,AP Human Geography,83.510002136230469,,,,,,
,,,,,,,,,AP Human Geography,91.25,,,,,,
,,,,,,,,,World Affairs,96.854999542236328,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,83.619998931884766,,,,,,
,,,,,,,,,AP Human Geography,72.774997711181641,,,,,,
,,,,,,,,,AP Human Geography,79.055000305175781,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,82.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,80.590000152587891,,,,,,
,,,,,,,,,AP Human Geography,85.564998626708984,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,69.029998779296875,,,,,,
,,,,,,,,,AP Human Geography,87.755001068115234,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,76.44000244140625,,,,,,
,,,,,,,,,AP Human Geography,70.104999542236328,,,,,,
,,,,,,,,,AP Human Geography,74.930000305175781,,,,,,
,,,,,,,,,AP Human Geography,68.650001525878906,,,,,,
,,,,,,,,,AP Human Geography,91.725002288818359,,,,,,
,,,,,,,,,AP Human Geography,90.180000305175781,,,,,,
,,,,,,,,,AP Human Geography,60.720001220703125,,,,,,
,,,,,,,,,AP Human Geography,82.825000762939453,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,World History & Geography,90,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,57.5,,,,,,
,,,,,,,,,AP Human Geography,104.93000030517578,,,,,,
,,,,,,,,,AP Human Geography,69.325000762939453,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,89.590000152587891,,,,,,
,,,,,,,,,AP Human Geography,97.510002136230469,,,,,,
,,,,,,,,,AP Human Geography,90.925003051757813,,,,,,
,,,,,,,,,AP Human Geography,69.550003051757813,,,,,,
,,,,,,,,,AP Human Geography,79.295001983642578,,,,,,
,,,,,,,,,AP Human Geography,70.875,,,,,,
,,,,,,,,,World Affairs,84.369998931884766,,,,,,
,,,,,,,,,AP Human Geography,102.03499984741211,,,,,,
,,,,,,,,,AP Human Geography,50.520000457763672,,,,,,
,,,,,,,,,AP Human Geography,61.360000610351563,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,97.284999847412109,,,,,,
,,,,,,,,,AP Human Geography,55.854999542236328,,,,,,
,,,,,,,,,AP Human Geography,98.869998931884766,,,,,,
,,,,,,,,,AP Human Geography,87.419998168945313,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,82.334999084472656,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,75.274997711181641,,,,,,
,,,,,,,,,AP Human Geography,72.020000457763672,,,,,,
,,,,,,,,,AP Human Geography,83.639999389648438,,,,,,
,,,,,,,,,AP Human Geography,54.995000839233398,,,,,,
,,,,,,,,,AP Human Geography,91.224998474121094,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,World Affairs,94.284999847412109,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,78.439998626708984,,,,,,
,,,,,,,,,AP Human Geography,73.629997253417969,,,,,,
,,,,,,,,,AP Human Geography,58.830001831054688,,,,,,
,,,,,,,,,AP Human Geography,80.520000457763672,,,,,,
,,,,,,,,,World Affairs,96.43499755859375,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,71.640003204345703,,,,,,
,,,,,,,,,World Affairs,94.900001525878906,,,,,,
,,,,,,,,,AP Human Geography,62.139999389648438,,,,,,
,,,,,,,,,AP Human Geography,71.119998931884766,,,,,,
,,,,,,,,,AP Human Geography,87.275001525878906,,,,,,
,,,,,,,,,AP Human Geography,80.049999237060547,,,,,,
,,,,,,,,,AP Human Geography,91.094997406005859,,,,,,
,,,,,,,,,AP Human Geography,94.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,95.454998016357422,,,,,,
,,,,,,,,,AP Human Geography,74.640003204345703,,,,,,
,,,,,,,,,World Affairs,94.06500244140625,,,,,,
,,,,,,,,,AP Human Geography,80.845001220703125,,,,,,
,,,,,,,,,AP Human Geography,97.380001068115234,,,,,,
,,,,,,,,,AP Human Geography,91.060001373291016,,,,,,
,,,,,,,,,AP Human Geography,77.730003356933594,,,,,,
,,,,,,,,,AP Human Geography,75.770000457763672,,,,,,
,,,,,,,,,AP Human Geography,100.06999969482422,,,,,,
,,,,,,,,,AP Human Geography,55.194999694824219,,,,,,
,,,,,,,,,World Affairs,90.264999389648438,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,57.5,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,81.275001525878906,,,,,,
,,,,,,,,,AP Human Geography,98.775001525878906,,,,,,
,,,,,,,,,AP Human Geography,85.80999755859375,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,92.474998474121094,,,,,,
,,,,,,,,,AP Human Geography,83.475002288818359,,,,,,
,,,,,,,,,AP Human Geography,79.470001220703125,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,World Affairs,92.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,78.104999542236328,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,95.18499755859375,,,,,,
,,,,,,,,,AP Human Geography,86.975002288818359,,,,,,
,,,,,,,,,World Affairs,97.580001831054688,,,,,,
,,,,,,,,,AP Human Geography,107.22499847412109,,,,,,
,,,,,,,,,AP Human Geography,72.494998931884766,,,,,,
,,,,,,,,,AP Human Geography,67.5,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,93.220001220703125,,,,,,
,,,,,,,,,World Affairs,91.329998016357422,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,66.85999870300293,,,,,,
,,,,,,,,,AP Human Geography,86.979999542236328,,,,,,
,,,,,,,,,AP Human Geography,50.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,93.005001068115234,,,,,,
,,,,,,,,,AP Human Geography,52.029998779296875,,,,,,
,,,,,,,,,AP Human Geography,79.075000762939453,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,88.305000305175781,,,,,,
,,,,,,,,,AP Human Geography,69.060001373291016,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,79.469997406005859,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,80.625,,,,,,
,,,,,,,,,AP Human Geography,62.629999160766602,,,,,,
,,,,,,,,,AP Human Geography,55.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,71.599998474121094,,,,,,
,,,,,,,,,AP Human Geography,73.709999084472656,,,,,,
,,,,,,,,,AP Human Geography,81.989997863769531,,,,,,
,,,,,,,,,AP Human Geography,77.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,76.625,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,69.524997711181641,,,,,,
,,,,,,,,,AP Human Geography,87.014999389648438,,,,,,
,,,,,,,,,AP Human Geography,68.370002746582031,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,73.495002746582031,,,,,,
,,,,,,,,,AP Human Geography,86.235000610351563,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,87.305000305175781,,,,,,
,,,,,,,,,AP Human Geography,61.080001831054688,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,83.889999389648438,,,,,,
,,,,,,,,,AP Human Geography,55.889999389648438,,,,,,
,,,,,,,,,AP Human Geography,59.524999618530273,,,,,,
,,,,,,,,,AP Human Geography,90.020000457763672,,,,,,
,,,,,,,,,AP Human Geography,89.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,93.674999237060547,,,,,,
,,,,,,,,,AP Human Geography,81.139999389648438,,,,,,
,,,,,,,,,AP Human Geography,82.350002288818359,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,62.610000610351563,,,,,,
,,,,,,,,,AP Human Geography,93.200000762939453,,,,,,
,,,,,,,,,AP Human Geography,82,,,,,,
,,,,,,,,,AP Human Geography,91.409999847412109,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,101.93500137329102,,,,,,
,,,,,,,,,AP Human Geography,96.840000152587891,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,68.5,,,,,,
,,,,,,,,,AP Human Geography,83.825000762939453,,,,,,
,,,,,,,,,AP Human Geography,73.760002136230469,,,,,,
,,,,,,,,,AP Human Geography,82.194999694824219,,,,,,
,,,,,,,,,AP Human Geography,81.985000610351563,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,94.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,83.904998779296875,,,,,,
,,,,,,,,,AP Human Geography,70.605003356933594,,,,,,
,,,,,,,,,AP Human Geography,91.604999542236328,,,,,,
,,,,,,,,,AP Human Geography,87.520000457763672,,,,,,
,,,,,,,,,AP Human Geography,83.694999694824219,,,,,,
,,,,,,,,,AP Human Geography,87.06500244140625,,,,,,
,,,,,,,,,World Affairs,88.900001525878906,,,,,,
,,,,,,,,,AP Human Geography,91.634998321533203,,,,,,
,,,,,,,,,AP Human Geography,95.739997863769531,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,91.295001983642578,,,,,,
,,,,,,,,,World Affairs,73.44000244140625,,,,,,
,,,,,,,,,AP Human Geography,60,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,63.345001220703125,,,,,,
,,,,,,,,,AP Human Geography,83.505001068115234,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,93.655002593994141,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,88.704998016357422,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,94.44000244140625,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,82.415000915527344,,,,,,
,,,,,,,,,AP Human Geography,91.955001831054688,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,81.960002899169922,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,90.219997406005859,,,,,,
,,,,,,,,,AP Human Geography,77.549999237060547,,,,,,
,,,,,,,,,World Affairs,98.915000915527344,,,,,,
,,,,,,,,,AP Human Geography,92.965000152587891,,,,,,
,,,,,,,,,World Affairs,93.490001678466797,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,79.509998321533203,,,,,,
,,,,,,,,,World Affairs,94.055000305175781,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,85.205001831054688,,,,,,
,,,,,,,,,AP Human Geography,83.840000152587891,,,,,,
,,,,,,,,,AP Human Geography,44.290000915527344,,,,,,
,,,,,,,,,AP Human Geography,39.185001850128174,,,,,,
,,,,,,,,,AP Human Geography,87.645000457763672,,,,,,
,,,,,,,,,AP Human Geography,88.619998931884766,,,,,,
,,,,,,,,,AP Human Geography,81.849998474121094,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,69.849998474121094,,,,,,
,,,,,,,,,AP Human Geography,96.399997711181641,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,91.75,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,66.44000244140625,,,,,,
,,,,,,,,,AP Human Geography,75.330001831054688,,,,,,
,,,,,,,,,AP Human Geography,78.694999694824219,,,,,,
,,,,,,,,,AP Human Geography,95.610000610351563,,,,,,
,,,,,,,,,AP Human Geography,92.904998779296875,,,,,,
,,,,,,,,,AP Human Geography,98.854999542236328,,,,,,
,,,,,,,,,AP Human Geography,86.805000305175781,,,,,,
,,,,,,,,,AP Human Geography,52.549999237060547,,,,,,
,,,,,,,,,AP Human Geography,96.985000610351563,,,,,,
,,,,,,,,,AP Human Geography,76.834999084472656,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,101.75,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,World Affairs,97.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,72.544998168945313,,,,,,
,,,,,,,,,AP Human Geography,80.639999389648438,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,93.649997711181641,,,,,,
,,,,,,,,,AP Human Geography,69.724998474121094,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,106.17499923706055,,,,,,
,,,,,,,,,AP Human Geography,78.914997100830078,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,90.895000457763672,,,,,,
,,,,,,,,,AP Human Geography,86.619998931884766,,,,,,
,,,,,,,,,AP Human Geography,81.935001373291016,,,,,,
,,,,,,,,,AP Human Geography,77.544998168945313,,,,,,
,,,,,,,,,AP Human Geography,95.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,84.405002593994141,,,,,,
,,,,,,,,,AP Human Geography,80.095001220703125,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,83.639999389648438,,,,,,
,,,,,,,,,World History,75,,,,,,
,,,,,,,,,AP Human Geography,79.085002899169922,,,,,,
,,,,,,,,,AP Human Geography,60.864999771118164,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,97.819999694824219,,,,,,
,,,,,,,,,AP Human Geography,80.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,91.344997406005859,,,,,,
,,,,,,,,,AP Human Geography,93.149997711181641,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,87.010002136230469,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,94.325000762939453,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,30.389999389648438,,,,,,
,,,,,,,,,World Affairs,79.099998474121094,,,,,,
,,,,,,,,,AP Human Geography,60,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,98.780002593994141,,,,,,
,,,,,,,,,AP Human Geography,38.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,65.05999755859375,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,World Affairs,91.379997253417969,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,88.06500244140625,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,78.014999389648438,,,,,,
,,,,,,,,,AP Human Geography,78.68499755859375,,,,,,
,,,,,,,,,AP Human Geography,80.064998626708984,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,94.990001678466797,,,,,,
,,,,,,,,,World Affairs,42.345000982284546,,,,,,
,,,,,,,,,AP Human Geography,63.294998168945313,,,,,,
,,,,,,,,,World History,90,,,,,,
,,,,,,,,,AP Human Geography,77.159999847412109,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,62.659999847412109,,,,,,
,,,,,,,,,AP Human Geography,84.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,75.965000152587891,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,68.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,85.770000457763672,,,,,,
,,,,,,,,,AP Human Geography,93.025001525878906,,,,,,
,,,,,,,,,AP Human Geography,77.600002288818359,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,75.669998168945313,,,,,,
,,,,,,,,,World Affairs,92.5,,,,,,
,,,,,,,,,AP Human Geography,83.524997711181641,,,,,,
,,,,,,,,,World Affairs,90.219997406005859,,,,,,
,,,,,,,,,AP Human Geography,86.590000152587891,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,81.365001678466797,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,86.040000915527344,,,,,,
,,,,,,,,,AP Human Geography,69.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,World Affairs,98.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,79.514999389648438,,,,,,
,,,,,,,,,AP Human Geography,90.610000610351563,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,73.405002593994141,,,,,,
,,,,,,,,,AP Human Geography,57.5,,,,,,
,,,,,,,,,AP Human Geography,80.544998168945313,,,,,,
,,,,,,,,,AP Human Geography,61.919998168945313,,,,,,
,,,,,,,,,AP Human Geography,82.479999542236328,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,70.595001220703125,,,,,,
,,,,,,,,,AP Human Geography,100.89500045776367,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,34.559999242424965,,,,,,
,,,,,,,,,AP Human Geography,80.529998779296875,,,,,,
,,,,,,,,,AP Human Geography,93.459999084472656,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,63.770000457763672,,,,,,
,,,,,,,,,AP Human Geography,62.650001525878906,,,,,,
,,,,,,,,,AP Human Geography,94.419998168945313,,,,,,
,,,,,,,,,AP Human Geography,74.880001068115234,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,61.950000762939453,,,,,,
,,,,,,,,,World Affairs,73.330001831054688,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,80.715000152587891,,,,,,
,,,,,,,,,AP Human Geography,83.004997253417969,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,78.650001525878906,,,,,,
,,,,,,,,,AP Human Geography,69.739997863769531,,,,,,
,,,,,,,,,AP Human Geography,83.009998321533203,,,,,,
,,,,,,,,,AP Human Geography,84.239997863769531,,,,,,
,,,,,,,,,World Civ Regular,85,,,,,,
,,,,,,,,,AP Human Geography,81.575000762939453,,,,,,
,,,,,,,,,AP Human Geography,82.680000305175781,,,,,,
,,,,,,,,,AP Human Geography,72.814998626708984,,,,,,
,,,,,,,,,AP Human Geography,100.54499816894531,,,,,,
,,,,,,,,,AP Human Geography,88.930000305175781,,,,,,
,,,,,,,,,AP Human Geography,78.235000610351563,,,,,,
,,,,,,,,,AP Human Geography,87.884998321533203,,,,,,
,,,,,,,,,AP Human Geography,84.810001373291016,,,,,,
,,,,,,,,,AP Human Geography,93.589996337890625,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,66.660001754760742,,,,,,
,,,,,,,,,AP Human Geography,60.259998321533203,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,103.82500076293945,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,97.735000610351563,,,,,,
,,,,,,,,,AP Human Geography,80.730003356933594,,,,,,
,,,,,,,,,AP Human Geography,80.699996948242188,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,80.5,,,,,,
,,,,,,,,,AP Human Geography,86.760002136230469,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,68.605003356933594,,,,,,
,,,,,,,,,AP Human Geography,79.365001678466797,,,,,,
,,,,,,,,,AP Human Geography,55.444999694824219,,,,,,
,,,,,,,,,AP Human Geography,57.5,,,,,,
,,,,,,,,,AP Human Geography,84.284999847412109,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,74.794998168945313,,,,,,
,,,,,,,,,AP Human Geography,74.779998779296875,,,,,,
,,,,,,,,,AP Human Geography,91.659999847412109,,,,,,
